ex_number,variant,timeSpent_activity,week,n_attempts,userId,coding,midterm,final,grade_out_of_100,grade_out_of_6,timeSpent_quiz,timeSpent_quiz_s
13.0,0.0,0.1569309122833333,11.0,9.0,171.0,100.0,77.0,76.0,81.1,5.25,10.854692766666666,0.3835247582622338
0.0,0.0,3.226499511733333,1.0,1.0,172.0,100.0,94.0,97.0,97.0,6.0,5.67991905,-0.26101388232582634
21.0,1.0,23.203980204266667,1.0,3.0,172.0,100.0,94.0,97.0,97.0,6.0,3.7498109833333335,-0.5014165158691387
1.0,1.0,6.91960101725,2.0,1.0,172.0,100.0,94.0,97.0,97.0,6.0,4.001605033333333,-0.4700545658436792
2.0,0.0,2.5433605428000003,2.0,3.0,172.0,100.0,94.0,97.0,97.0,6.0,6.8075070166666665,-0.12056831794529525
14.0,0.0,0.1127319458,3.0,1.0,172.0,100.0,94.0,97.0,97.0,6.0,3.842463533333333,-0.48987627239304643
3.0,1.0,7.4075220581,3.0,5.0,172.0,100.0,94.0,97.0,97.0,6.0,8.202400933333333,0.05317126527884235
5.0,1.0,12.532873701983334,4.0,3.0,172.0,100.0,94.0,97.0,97.0,6.0,4.2073307,-0.4444306161238412
4.0,0.0,0.8993020182166667,4.0,1.0,172.0,100.0,94.0,97.0,97.0,6.0,2.0559890833333334,-0.7123887679133356
15.0,1.0,12.110349365233333,5.0,1.0,172.0,100.0,94.0,97.0,97.0,6.0,4.30176165,-0.4326688658570788
6.0,0.0,9.22491363525,5.0,12.0,172.0,100.0,94.0,97.0,97.0,6.0,29.4717718,2.702355970768774
16.0,1.0,8.0967421753,6.0,4.0,172.0,100.0,94.0,97.0,97.0,6.0,7.058292983333333,-0.08933192870700081
17.0,0.0,4.169998079433333,6.0,7.0,172.0,100.0,94.0,97.0,97.0,6.0,19.805004983333333,1.4983217300388143
19.0,0.0,2.6745566080833334,7.0,1.0,172.0,100.0,94.0,97.0,97.0,6.0,2.5942778499999997,-0.6453427618640811
7.0,1.0,13.2058372762,8.0,1.0,172.0,100.0,94.0,97.0,97.0,6.0,9.260928383333331,0.18501506773357534
9.0,1.0,9.42455855305,9.0,1.0,172.0,100.0,94.0,97.0,97.0,6.0,5.786670933333334,-0.2477175108260878
20.0,0.0,1.5173540690166667,9.0,1.0,172.0,100.0,94.0,97.0,97.0,6.0,2.2232818666666665,-0.6915517866164382
10.0,0.0,1.353612731933333,10.0,2.0,172.0,100.0,94.0,97.0,97.0,6.0,3.730533416666667,-0.5038176134423835
11.0,1.0,9.322120426433337,10.0,1.0,172.0,100.0,94.0,97.0,97.0,6.0,1.7998281,-0.7442946368477787
12.0,1.0,9.60441989745,11.0,1.0,172.0,100.0,94.0,97.0,97.0,6.0,6.565686333333333,-0.15068804549970932
13.0,0.0,9.393655867516664,11.0,5.0,172.0,100.0,94.0,97.0,97.0,6.0,14.0560894,0.7822714372495837
0.0,0.0,0.2005882487,1.0,1.0,173.0,0.0,55.0,65.0,65.0,4.5,6.1721132,-0.1997091440481601
21.0,1.0,11.151899202466666,1.0,1.0,173.0,0.0,55.0,65.0,65.0,4.5,0.13105535,-0.9521469176675553
21.0,0.0,0.2500792114333333,1.0,5.0,174.0,0.0,39.0,48.0,48.0,3.75,4.67152625,-0.3866132147946964
0.0,1.0,6.979877978516667,1.0,1.0,174.0,0.0,39.0,48.0,48.0,3.75,0.6035379,-0.8932973375404564
1.0,0.0,1.1492172037666668,2.0,8.0,174.0,0.0,39.0,48.0,48.0,3.75,7.6320772,-0.01786482323529671
2.0,1.0,12.3178310262,2.0,1.0,174.0,0.0,39.0,48.0,48.0,3.75,0.7508897833333333,-0.874944074620791
14.0,1.0,18.299348653166664,3.0,9.0,174.0,0.0,39.0,48.0,48.0,3.75,10.2323238,0.3060062290118526
3.0,0.0,0.3016258667,3.0,11.0,174.0,0.0,39.0,48.0,48.0,3.75,11.193262216666666,0.42569492936455866
4.0,1.0,21.795307092283338,4.0,1.0,174.0,0.0,39.0,48.0,48.0,3.75,0.6020229166666666,-0.893486034737985
5.0,0.0,0.08336467285,4.0,8.0,174.0,0.0,39.0,48.0,48.0,3.75,7.942678900000001,0.020821853408662182
15.0,0.0,1.79988406575,5.0,2.0,174.0,0.0,39.0,48.0,48.0,3.75,13.647682233333336,0.7314027008714229
6.0,1.0,19.315110664866666,5.0,5.0,174.0,0.0,39.0,48.0,48.0,3.75,16.563695483333333,1.0946037448201502
17.0,1.0,26.9860052002,6.0,1.0,174.0,0.0,39.0,48.0,48.0,3.75,7.25416835,-0.06493487301557924
18.0,0.0,0.08334760335,7.0,2.0,174.0,0.0,39.0,48.0,48.0,3.75,4.193475033333333,-0.44615639449536926
19.0,1.0,14.019770812983332,7.0,2.0,174.0,0.0,39.0,48.0,48.0,3.75,2.8568641833333337,-0.6126365900408443
8.0,1.0,17.7099872355,8.0,6.0,174.0,0.0,39.0,48.0,48.0,3.75,10.450555183333334,0.33318781546350607
7.0,0.0,1.5752447754,8.0,5.0,174.0,0.0,39.0,48.0,48.0,3.75,7.93810875,0.02025262305588424
21.0,0.0,2.815466910816667,1.0,3.0,175.0,50.0,43.0,57.0,57.0,4.0,8.933867933333334,0.14427838833942658
14.0,1.0,10.681365535483334,3.0,1.0,175.0,50.0,43.0,57.0,57.0,4.0,10.468299533333331,0.3353979448050619
3.0,0.0,3.4759233561166667,3.0,1.0,175.0,50.0,43.0,57.0,57.0,4.0,2.6561269999999997,-0.6376392043280029
4.0,1.0,14.344550211566666,4.0,4.0,175.0,50.0,43.0,57.0,57.0,4.0,6.750669,-0.12764771890114082
5.0,0.0,2.0825386922166667,4.0,7.0,175.0,50.0,43.0,57.0,57.0,4.0,13.512098933333334,0.7145152617961669
6.0,1.0,26.06302072755,5.0,1.0,175.0,50.0,43.0,57.0,57.0,4.0,6.454584016666667,-0.16452628076782932
15.0,0.0,4.601165751150001,5.0,5.0,175.0,50.0,43.0,57.0,57.0,4.0,44.19533988333333,4.536234914397317
17.0,1.0,20.303608801266662,6.0,1.0,175.0,50.0,43.0,57.0,57.0,4.0,7.49699385,-0.034689991550321174
16.0,0.0,6.398511214183333,6.0,2.0,175.0,50.0,43.0,57.0,57.0,4.0,14.744393433333332,0.8680024412019103
19.0,1.0,16.431506433116667,7.0,4.0,175.0,50.0,43.0,57.0,57.0,4.0,11.782460083333332,0.4990818662262812
18.0,0.0,8.414299348966667,7.0,2.0,175.0,50.0,43.0,57.0,57.0,4.0,9.173413633333332,0.17411475767465795
9.0,0.0,4.788006070966667,9.0,1.0,175.0,50.0,43.0,57.0,57.0,4.0,3.0652989666666666,-0.5866752090691038
20.0,1.0,15.56894550375,9.0,1.0,175.0,50.0,43.0,57.0,57.0,4.0,3.6278893,-0.5166023462718823
10.0,1.0,22.620282686366668,10.0,2.0,175.0,50.0,43.0,57.0,57.0,4.0,3.1384694166666667,-0.5775615386061185
12.0,0.0,3.0353507120666667,11.0,4.0,175.0,50.0,43.0,57.0,57.0,4.0,7.700627183333333,-0.00932665026597484
13.0,1.0,15.2354068156,11.0,1.0,175.0,50.0,43.0,57.0,57.0,4.0,9.928641066666668,0.2681813371750719
21.0,1.0,15.749580187983334,1.0,5.0,176.0,0.0,0.0,0.0,0.9,1.5,8.863639116666667,0.13553111000363122
0.0,0.0,0.4153272013333333,1.0,1.0,176.0,0.0,0.0,0.0,0.9,1.5,9.082953533333333,0.16284759256294037
21.0,1.0,10.23842811685,1.0,1.0,177.0,100.0,49.0,41.0,52.5,4.0,0.3432773666666666,-0.9257138217266374
2.0,0.0,0.2249642334,2.0,3.0,177.0,100.0,49.0,41.0,52.5,4.0,12.070587366666668,0.5349692649192668
1.0,1.0,17.083397595216663,2.0,7.0,177.0,100.0,49.0,41.0,52.5,4.0,10.332103883333334,0.3184342351026884
3.0,1.0,28.472346757,3.0,1.0,177.0,100.0,49.0,41.0,52.5,4.0,1.1800531,-0.8214900772365775
14.0,0.0,0.10514925945,3.0,13.0,177.0,100.0,49.0,41.0,52.5,4.0,14.868631416666666,0.8834767759789389
15.0,1.0,11.270606298833334,5.0,2.0,177.0,100.0,49.0,41.0,52.5,4.0,2.072437433333333,-0.7103400605244944
17.0,0.0,0.0833476643833333,6.0,5.0,177.0,100.0,49.0,41.0,52.5,4.0,8.3823583,0.07558567078252013
9.0,1.0,15.471853495283334,9.0,12.0,177.0,100.0,49.0,41.0,52.5,4.0,7.682270266666667,-0.01161307722134374
20.0,0.0,0.3438710367833333,9.0,2.0,177.0,100.0,49.0,41.0,52.5,4.0,0.8130739833333334,-0.8671987852751009
11.0,1.0,12.916334187833334,10.0,3.0,177.0,100.0,49.0,41.0,52.5,4.0,4.420975533333333,-0.4178203027101698
12.0,1.0,22.265920605466665,11.0,2.0,177.0,100.0,49.0,41.0,52.5,4.0,6.1377269000000005,-0.20399209442828406
13.0,0.0,0.2230251302166666,11.0,11.0,177.0,100.0,49.0,41.0,52.5,4.0,20.847723466666665,1.6281964628409715
1.0,1.0,21.00362165935,2.0,1.0,178.0,100.0,51.0,41.0,54.0,4.0,22.101162616666667,1.7843172924723891
2.0,0.0,44.47996752116667,2.0,1.0,178.0,100.0,51.0,41.0,54.0,4.0,0.6034409000000001,-0.8933094192761148
3.0,1.0,7.768271813966667,3.0,5.0,178.0,100.0,51.0,41.0,54.0,4.0,6.131372683333334,-0.204783537377595
4.0,0.0,0.0833518066333333,4.0,1.0,178.0,100.0,51.0,41.0,54.0,4.0,0.1667055999999999,-0.9477065372896426
6.0,0.0,0.11142222495,5.0,3.0,178.0,100.0,51.0,41.0,54.0,4.0,9.902223566666668,0.26489093251778334
17.0,0.0,0.0833623616666666,6.0,3.0,178.0,100.0,51.0,41.0,54.0,4.0,26.533374283333337,2.336366877409997
18.0,1.0,12.6735794759,7.0,2.0,178.0,100.0,51.0,41.0,54.0,4.0,11.152354266666666,0.4205996815477656
19.0,0.0,4.417102148433333,7.0,1.0,178.0,100.0,51.0,41.0,54.0,4.0,1.4483846833333334,-0.7880683116835296
10.0,0.0,0.1137483032166666,10.0,1.0,178.0,100.0,51.0,41.0,54.0,4.0,5.802540366666666,-0.24574090980977176
12.0,1.0,3.7521779134,11.0,1.0,178.0,100.0,51.0,41.0,54.0,4.0,0.7290185,-0.8776682299171242
13.0,0.0,0.0833521281,11.0,1.0,178.0,100.0,51.0,41.0,54.0,4.0,0.5259098666666666,-0.9029662177303366
0.0,0.0,1.6676207194,1.0,1.0,179.0,100.0,88.0,71.0,74.6,5.0,2.3935538666666667,-0.6703437320387583
1.0,1.0,4.691749458816667,2.0,1.0,179.0,100.0,88.0,71.0,74.6,5.0,7.061218833333333,-0.08896750245672998
2.0,0.0,0.8653575276666667,2.0,2.0,179.0,100.0,88.0,71.0,74.6,5.0,6.031877283333333,-0.21717608502740296
16.0,1.0,2.48110139975,6.0,3.0,179.0,100.0,88.0,71.0,74.6,5.0,5.195516033333333,-0.32134820397036834
17.0,0.0,1.1004269002333331,6.0,1.0,179.0,100.0,88.0,71.0,74.6,5.0,4.578338133333333,-0.3982201652284605
0.0,1.0,4.430466125483333,1.0,1.0,180.0,50.0,38.0,50.0,51.4,3.75,10.16148345,0.2971827817680196
21.0,0.0,1.143325708,1.0,2.0,180.0,50.0,38.0,50.0,51.4,3.75,2.5801518333333333,-0.6471022134029829
2.0,1.0,3.138492374683333,2.0,11.0,180.0,50.0,38.0,50.0,51.4,3.75,26.2541821,2.3015923809467207
3.0,0.0,1.3359274332666666,3.0,3.0,180.0,50.0,38.0,50.0,51.4,3.75,45.7017808,4.723868119966741
5.0,0.0,3.404351554366667,4.0,4.0,180.0,50.0,38.0,50.0,51.4,3.75,10.504494933333332,0.3399062257829148
4.0,1.0,9.992312504066666,4.0,1.0,180.0,50.0,38.0,50.0,51.4,3.75,3.2073758666666667,-0.5689789662962016
6.0,1.0,13.198029105633331,5.0,2.0,180.0,50.0,38.0,50.0,51.4,3.75,31.519674283333337,2.9574303672420617
16.0,0.0,10.1006567871,6.0,1.0,180.0,50.0,38.0,50.0,51.4,3.75,9.661790066666669,0.2349439841627831
17.0,1.0,8.3840099935,6.0,3.0,180.0,50.0,38.0,50.0,51.4,3.75,6.246837350000001,-0.19040195407288082
18.0,0.0,2.4664781412833334,7.0,1.0,180.0,50.0,38.0,50.0,51.4,3.75,10.50897325,0.3404640179289097
19.0,1.0,10.283456937666667,7.0,3.0,180.0,50.0,38.0,50.0,51.4,3.75,5.276744949999999,-0.3112308194447125
8.0,1.0,15.595153556316664,8.0,5.0,180.0,50.0,38.0,50.0,51.4,3.75,8.140768099999999,0.04549465084364218
9.0,0.0,2.0854391764333333,9.0,1.0,180.0,50.0,38.0,50.0,51.4,3.75,7.935812516666667,0.019966618064714795
20.0,1.0,8.338393949366667,9.0,1.0,180.0,50.0,38.0,50.0,51.4,3.75,3.09980015,-0.5823779495130529
11.0,0.0,0.9208139607833332,10.0,1.0,180.0,50.0,38.0,50.0,51.4,3.75,20.955911816666667,1.6416717519752342
10.0,1.0,2.0415035115666664,10.0,1.0,180.0,50.0,38.0,50.0,51.4,3.75,3.3758884666666664,-0.5479900519836503
12.0,0.0,6.90112696125,11.0,1.0,180.0,50.0,38.0,50.0,51.4,3.75,6.86347075,-0.1135978124546446
13.0,1.0,18.65671144205,11.0,7.0,180.0,50.0,38.0,50.0,51.4,3.75,16.248246116666667,1.0553132720192127
2.0,0.0,0.56981188965,2.0,4.0,181.0,100.0,76.0,58.0,70.0,4.75,8.2700052,0.06159164547729362
3.0,1.0,9.143517407233333,3.0,1.0,181.0,100.0,76.0,58.0,70.0,4.75,2.8802094,-0.6097288504876915
6.0,0.0,0.36091321615,5.0,1.0,181.0,100.0,76.0,58.0,70.0,4.75,7.227672216666666,-0.06823507176716975
17.0,0.0,0.9842189453,6.0,5.0,181.0,100.0,76.0,58.0,70.0,4.75,7.15009575,-0.0778975291236947
20.0,0.0,24.594448860666667,9.0,2.0,181.0,100.0,76.0,58.0,70.0,4.75,5.32920235,-0.30469704171141987
11.0,1.0,32.15537800293333,10.0,1.0,181.0,100.0,76.0,58.0,70.0,4.75,15.542125666666667,0.9673631625354697
12.0,1.0,13.258206494133333,11.0,2.0,181.0,100.0,76.0,58.0,70.0,4.75,1.6313635333333332,-0.7652775684176896
0.0,0.0,0.0833525919666666,1.0,1.0,182.0,85.0,64.0,59.0,67.2,4.5,6.686759716666667,-0.135607874234688
21.0,1.0,35.46035082195,1.0,1.0,182.0,85.0,64.0,59.0,67.2,4.5,2.42321765,-0.6666489898855341
1.0,1.0,23.85593166503333,2.0,1.0,182.0,85.0,64.0,59.0,67.2,4.5,3.968826316666666,-0.4741372853281099
2.0,0.0,2.36469407145,2.0,15.0,182.0,85.0,64.0,59.0,67.2,4.5,30.418865033333336,2.8203201984907995
3.0,1.0,36.821202400716665,3.0,1.0,182.0,85.0,64.0,59.0,67.2,4.5,16.221126183333332,1.0519353764974804
4.0,0.0,3.249068424483333,4.0,3.0,182.0,85.0,64.0,59.0,67.2,4.5,3.5169267,-0.5304231792736751
18.0,1.0,46.02225102945,7.0,1.0,182.0,85.0,64.0,59.0,67.2,4.5,2.27496035,-0.685115026050843
19.0,0.0,3.0808381998666667,7.0,1.0,182.0,85.0,64.0,59.0,67.2,4.5,3.1794176,-0.5724612795676967
7.0,1.0,34.83845109456667,8.0,6.0,182.0,85.0,64.0,59.0,67.2,4.5,43.51103526666667,4.451002053691947
8.0,0.0,11.95669986165,8.0,2.0,182.0,85.0,64.0,59.0,67.2,4.5,5.852296333333333,-0.23954360633866734
9.0,1.0,15.057924890133334,9.0,3.0,182.0,85.0,64.0,59.0,67.2,4.5,3.74545045,-0.5019596376326768
20.0,0.0,1.228164721666667,9.0,1.0,182.0,85.0,64.0,59.0,67.2,4.5,1.63685755,-0.7645932667984137
11.0,1.0,27.484868497716665,10.0,1.0,182.0,85.0,64.0,59.0,67.2,4.5,5.691370766666666,-0.25958752548456765
13.0,0.0,0.3278488566,11.0,5.0,182.0,85.0,64.0,59.0,67.2,4.5,22.104631116666667,1.7847493079376604
0.0,0.0,0.9796088012666666,1.0,1.0,183.0,50.0,50.0,49.0,53.6,4.0,1.11493625,-0.8296006397995744
21.0,1.0,8.930944055166666,1.0,1.0,183.0,50.0,50.0,49.0,53.6,4.0,0.1404440333333333,-0.9509775198302955
1.0,1.0,6.5217413981000005,2.0,2.0,183.0,50.0,50.0,49.0,53.6,4.0,9.815657533333331,0.2541087888916635
2.0,0.0,3.5216646403,2.0,1.0,183.0,50.0,50.0,49.0,53.6,4.0,1.9008533333333333,-0.7317115423739006
14.0,0.0,1.284532312,3.0,3.0,183.0,50.0,50.0,49.0,53.6,4.0,4.189110633333334,-0.4466999978676137
3.0,1.0,4.765364278166667,3.0,3.0,183.0,50.0,50.0,49.0,53.6,4.0,7.197833916666666,-0.07195155066508123
5.0,1.0,13.185348380533332,4.0,1.0,183.0,50.0,50.0,49.0,53.6,4.0,2.6557076,-0.6376914422654786
4.0,0.0,4.78164960125,4.0,1.0,183.0,50.0,50.0,49.0,53.6,4.0,1.6743301666666668,-0.7599259034066925
15.0,1.0,11.245000830083336,5.0,6.0,183.0,50.0,50.0,49.0,53.6,4.0,8.82243435,0.13039889249090314
6.0,0.0,0.4030538574333333,5.0,4.0,183.0,50.0,50.0,49.0,53.6,4.0,4.241116333333333,-0.4402224811652173
16.0,1.0,4.0125232503333335,6.0,14.0,183.0,50.0,50.0,49.0,53.6,4.0,21.184227266666667,1.670109349023061
17.0,0.0,0.7945796224,6.0,15.0,183.0,50.0,50.0,49.0,53.6,4.0,14.652591583333331,0.8565681557930819
7.0,1.0,3.3442668823166666,8.0,12.0,183.0,50.0,50.0,49.0,53.6,4.0,17.235214499999998,1.178244108211762
8.0,0.0,0.2810478068166667,8.0,3.0,183.0,50.0,50.0,49.0,53.6,4.0,4.516878266666667,-0.40587523597763586
9.0,1.0,2.72959345295,9.0,8.0,183.0,50.0,50.0,49.0,53.6,4.0,8.399813916666666,0.0777598372394462
20.0,0.0,0.4493368896499999,9.0,8.0,183.0,50.0,50.0,49.0,53.6,4.0,7.784184783333333,0.0010807810273672377
11.0,1.0,2.026817724616667,10.0,1.0,183.0,50.0,50.0,49.0,53.6,4.0,4.822733816666667,-0.36777971118620617
10.0,0.0,0.0833540161,10.0,1.0,183.0,50.0,50.0,49.0,53.6,4.0,0.3633072833333333,-0.9232190159696542
13.0,0.0,0.10557545165,11.0,6.0,183.0,50.0,50.0,49.0,53.6,4.0,5.4201729,-0.2933662980227244
0.0,0.0,35.26424903156667,1.0,1.0,184.0,100.0,63.0,29.0,51.6,3.75,13.391313016666668,0.6994708956474064
21.0,1.0,18.79387557373333,1.0,1.0,184.0,100.0,63.0,29.0,51.6,3.75,2.573401183333333,-0.6479430337001241
14.0,0.0,1.2966607991666663,3.0,1.0,184.0,100.0,63.0,29.0,51.6,3.75,1.7503765,-0.7504540302404304
3.0,1.0,12.511961735016666,3.0,2.0,184.0,100.0,63.0,29.0,51.6,3.75,2.0954444833333334,-0.7074744409741783
4.0,0.0,0.2729581095333333,4.0,1.0,184.0,100.0,63.0,29.0,51.6,3.75,1.031276,-0.8400208565585385
15.0,1.0,3.3808346639000004,5.0,16.0,184.0,100.0,63.0,29.0,51.6,3.75,37.86227935,3.747427045606888
6.0,0.0,0.0833431355833333,5.0,1.0,184.0,100.0,63.0,29.0,51.6,3.75,5.2612629,-0.31315917032667984
16.0,1.0,19.075379585766665,6.0,2.0,184.0,100.0,63.0,29.0,51.6,3.75,2.517704566666666,-0.6548802687479227
17.0,0.0,0.0964885498,6.0,1.0,184.0,100.0,63.0,29.0,51.6,3.75,1.919721233333333,-0.7293614704127666
18.0,1.0,4.783977421066667,7.0,1.0,184.0,100.0,63.0,29.0,51.6,3.75,3.48771535,-0.534061569056421
19.0,0.0,0.1359856608,7.0,1.0,184.0,100.0,63.0,29.0,51.6,3.75,2.03184725,-0.7153957292395583
8.0,0.0,0.3165760457333333,8.0,1.0,184.0,100.0,63.0,29.0,51.6,3.75,1.6188545833333334,-0.7668356078740269
9.0,1.0,52.522305334466665,9.0,2.0,184.0,100.0,63.0,29.0,51.6,3.75,13.0283849,0.654266755765093
10.0,0.0,0.0670384969,10.0,1.0,184.0,100.0,63.0,29.0,51.6,3.75,0.8428052166666667,-0.8634956419562048
11.0,1.0,7.157434777833333,10.0,1.0,184.0,100.0,63.0,29.0,51.6,3.75,1.1695418333333334,-0.8227992972912385
12.0,1.0,3.462548034666667,11.0,1.0,184.0,100.0,63.0,29.0,51.6,3.75,1.3464689833333334,-0.800762317321112
13.0,0.0,0.1716882487,11.0,1.0,184.0,100.0,63.0,29.0,51.6,3.75,3.38595635,-0.5467360570859863
0.0,0.0,1.8763701700833333,1.0,2.0,185.0,0.0,51.0,63.0,63.0,4.5,3.1534606333333333,-0.5756943229673025
21.0,1.0,22.663749182133333,1.0,3.0,185.0,0.0,51.0,63.0,63.0,4.5,6.866471733333333,-0.11322402804898757
14.0,0.0,17.617731209316666,3.0,6.0,185.0,0.0,51.0,63.0,63.0,4.5,19.040547083333333,1.4031054592160215
15.0,1.0,21.406913224283336,5.0,6.0,185.0,0.0,51.0,63.0,63.0,4.5,31.757871833333336,2.9870988191347374
6.0,0.0,32.02909263508334,5.0,5.0,185.0,0.0,51.0,63.0,63.0,4.5,7.0514352166666665,-0.09018609081085611
16.0,1.0,19.631576656083332,6.0,2.0,185.0,0.0,51.0,63.0,63.0,4.5,2.578906416666667,-0.6472573350004189
18.0,1.0,17.98982967121667,7.0,9.0,185.0,0.0,51.0,63.0,63.0,4.5,16.777959033333335,1.1212911218545862
7.0,1.0,6.302021516916667,8.0,8.0,185.0,0.0,51.0,63.0,63.0,4.5,25.964330433333338,2.265490203453662
8.0,0.0,1.2403286539833334,8.0,1.0,185.0,0.0,51.0,63.0,63.0,4.5,6.9354295666666665,-0.10463505574061105
9.0,1.0,14.311208007816669,9.0,1.0,185.0,0.0,51.0,63.0,63.0,4.5,5.620640066666667,-0.2683973153849476
20.0,0.0,18.686711629233333,9.0,1.0,185.0,0.0,51.0,63.0,63.0,4.5,1.1145624666666667,-0.8296471959998515
11.0,1.0,9.216193937183334,10.0,2.0,185.0,0.0,51.0,63.0,63.0,4.5,11.762750883333332,0.4966270070052561
10.0,0.0,7.22502117105,10.0,5.0,185.0,0.0,51.0,63.0,63.0,4.5,6.295261683333334,-0.18437051082783118
12.0,1.0,29.903778662116668,11.0,3.0,185.0,0.0,51.0,63.0,63.0,4.5,7.017955083333334,-0.09435617452985468
13.0,0.0,34.80796410726667,11.0,11.0,185.0,0.0,51.0,63.0,63.0,4.5,16.944948516666667,1.142090325930605
21.0,0.0,1.7315007242833331,1.0,1.0,186.0,100.0,79.0,47.0,66.3,4.5,1.1692751833333332,-0.8228325096089016
0.0,1.0,18.521126916516668,1.0,1.0,186.0,100.0,79.0,47.0,66.3,4.5,1.49310045,-0.7824987851615561
1.0,0.0,2.121035384116667,2.0,2.0,186.0,100.0,79.0,47.0,66.3,4.5,9.028023966666666,0.15600589664232525
2.0,1.0,11.6783305786,2.0,3.0,186.0,100.0,79.0,47.0,66.3,4.5,6.531376916666667,-0.15496141975498917
14.0,1.0,6.957778226733334,3.0,3.0,186.0,100.0,79.0,47.0,66.3,4.5,17.527739016666665,1.2146791997991995
5.0,0.0,14.996271374516663,4.0,1.0,186.0,100.0,79.0,47.0,66.3,4.5,6.501939016666666,-0.15862802724096628
4.0,1.0,8.30667714845,4.0,1.0,186.0,100.0,79.0,47.0,66.3,4.5,3.76494275,-0.49953179416901555
15.0,0.0,0.2133621663333333,5.0,1.0,186.0,100.0,79.0,47.0,66.3,4.5,3.4469476833333332,-0.5391393440263006
8.0,1.0,8.254369331866666,8.0,1.0,186.0,100.0,79.0,47.0,66.3,4.5,1.9204433166666663,-0.7292715320626976
9.0,0.0,3.827196171066667,9.0,1.0,186.0,100.0,79.0,47.0,66.3,4.5,7.5063583,-0.033523612071076514
12.0,0.0,7.637671272783334,11.0,3.0,186.0,100.0,79.0,47.0,66.3,4.5,34.47128586666667,3.325065325141455
21.0,1.0,16.279365897633333,1.0,1.0,187.0,0.0,66.0,60.0,60.0,4.25,6.505047733333333,-0.15824082422030988
1.0,1.0,11.46368620605,2.0,1.0,187.0,0.0,66.0,60.0,60.0,4.25,6.741329883333333,-0.12881094301299714
2.0,0.0,8.359169612633334,2.0,9.0,187.0,0.0,66.0,60.0,60.0,4.25,22.591346366666667,1.8453716274369858
3.0,1.0,10.147428849283331,3.0,3.0,187.0,0.0,66.0,60.0,60.0,4.25,2.9119904333333335,-0.6057703964290769
4.0,0.0,5.1239616332999995,4.0,1.0,187.0,0.0,66.0,60.0,60.0,4.25,3.161612783333333,-0.5746789402729932
6.0,0.0,8.081711674,5.0,4.0,187.0,0.0,66.0,60.0,60.0,4.25,17.58121105,1.2213393541481992
17.0,0.0,0.8819560791,6.0,1.0,187.0,0.0,66.0,60.0,60.0,4.25,3.216812216666667,-0.5678036313860926
18.0,1.0,44.32057092285,7.0,2.0,187.0,0.0,66.0,60.0,60.0,4.25,1.0274167333333333,-0.840501543565777
19.0,0.0,5.765476131183333,7.0,2.0,187.0,0.0,66.0,60.0,60.0,4.25,4.62754455,-0.3920913103947901
8.0,0.0,0.1629390625,8.0,5.0,187.0,0.0,66.0,60.0,60.0,4.25,18.449155583333333,1.3294452966010526
7.0,1.0,5.563139794916666,8.0,4.0,187.0,0.0,66.0,60.0,60.0,4.25,4.1765505,-0.44826441241161546
9.0,1.0,4.510335571300001,9.0,1.0,187.0,0.0,66.0,60.0,60.0,4.25,3.8295760333333337,-0.49148146175694557
20.0,0.0,9.641991772466667,9.0,1.0,187.0,0.0,66.0,60.0,60.0,4.25,1.4628807333333331,-0.7862627710217603
11.0,1.0,27.17604594726667,10.0,2.0,187.0,0.0,66.0,60.0,60.0,4.25,10.144863666666668,0.29511272167591673
10.0,0.0,0.15446676025,10.0,1.0,187.0,0.0,66.0,60.0,60.0,4.25,3.349024483333334,-0.551336067915261
12.0,1.0,6.054403454583333,11.0,4.0,187.0,0.0,66.0,60.0,60.0,4.25,6.263916383333334,-0.1882746925673641
13.0,0.0,0.0612370076499999,11.0,1.0,187.0,0.0,66.0,60.0,60.0,4.25,6.4550881,-0.16446349518449774
0.0,0.0,2.0061641805,1.0,1.0,188.0,100.0,49.0,75.0,75.0,5.0,2.4787826999999996,-0.6597281419891595
1.0,1.0,19.896023404949997,2.0,11.0,188.0,100.0,49.0,75.0,75.0,5.0,28.574451166666663,2.5905911182656514
2.0,0.0,1.3497326416,2.0,3.0,188.0,100.0,49.0,75.0,75.0,5.0,7.835986983333333,0.007532950995676123
5.0,1.0,17.643360742183333,4.0,1.0,188.0,100.0,49.0,75.0,75.0,5.0,2.1331876166666666,-0.7027733836560874
4.0,0.0,2.700918790683333,4.0,2.0,188.0,100.0,49.0,75.0,75.0,5.0,4.100199433333334,-0.4577742413261214
15.0,1.0,16.232028662116665,5.0,2.0,188.0,100.0,49.0,75.0,75.0,5.0,7.873296533333333,0.01218000378573364
16.0,1.0,30.603513993333333,6.0,13.0,188.0,100.0,49.0,75.0,75.0,5.0,20.239485183333333,1.5524379663813794
17.0,0.0,18.692235404466665,6.0,2.0,188.0,100.0,49.0,75.0,75.0,5.0,6.698638916666667,-0.1341282726446487
19.0,0.0,0.6670069091833334,7.0,2.0,188.0,100.0,49.0,75.0,75.0,5.0,4.188057283333333,-0.44683119679808614
18.0,1.0,33.783968542483336,7.0,2.0,188.0,100.0,49.0,75.0,75.0,5.0,15.2512925,0.9311387353151037
8.0,0.0,1.2947371622666668,8.0,5.0,188.0,100.0,49.0,75.0,75.0,5.0,11.874728866666668,0.5105743100382382
